rank,x0_utm,y0_utm,zmean_ft,ponding_ft,basins,mean_pci,s_pond,s_basin_deficit,s_pci,priority
2757,327534.2,4695075.4,30.0,1.879,2,,0.47,0.333,0.5,43.5
2758,328284.2,4695125.4,17.7,0.284,0,,0.071,1.0,0.5,43.5
2759,328634.2,4695125.4,22.0,0.281,0,,0.07,1.0,0.5,43.5
2760,327534.2,4695275.4,38.7,0.276,0,,0.069,1.0,0.5,43.5
2761,328384.2,4695425.4,10.0,0.283,0,,0.071,1.0,0.5,43.5
2762,328034.2,4695775.4,13.9,2.079,3,,0.52,0.25,0.5,43.5
2763,324784.2,4696525.4,44.1,0.278,0,,0.069,1.0,0.5,43.5
2764,324984.2,4696875.4,74.9,0.279,0,,0.07,1.0,0.5,43.5
2765,327784.2,4693525.4,9.9,1.474,1,,0.368,0.5,0.5,43.4
2766,328834.2,4694475.4,41.9,0.269,0,,0.067,1.0,0.5,43.4
2767,328584.2,4695125.4,22.9,0.27,0,,0.068,1.0,0.5,43.4
2768,328384.2,4695525.4,9.0,0.274,0,,0.069,1.0,0.5,43.4
2769,327384.2,4694025.4,12.6,0.262,0,,0.065,1.0,0.5,43.3
2770,327684.2,4694125.4,60.1,0.264,0,,0.066,1.0,0.5,43.3
2771,326784.2,4694225.4,15.7,0.263,0,,0.066,1.0,0.5,43.3
2772,326034.2,4695775.4,38.8,2.636,4,78.2,0.659,0.2,0.218,43.3
2773,327834.2,4695825.4,22.0,0.265,0,,0.066,1.0,0.5,43.3
2774,328034.2,4695825.4,25.0,0.266,0,,0.066,1.0,0.5,43.3
2775,328484.2,4695925.4,10.2,0.264,0,,0.066,1.0,0.5,43.3
2776,326584.2,4696025.4,50.9,0.26,0,,0.065,1.0,0.5,43.3
2777,325084.2,4696275.4,26.4,0.265,0,,0.066,1.0,0.5,43.3
2778,328984.2,4693625.4,10.8,0.253,0,,0.063,1.0,0.5,43.2
2779,328534.2,4693925.4,15.7,0.256,0,,0.064,1.0,0.5,43.2
2780,328934.2,4695275.4,9.8,0.256,0,,0.064,1.0,0.5,43.2
2781,325684.2,4695375.4,38.3,0.898,0,90.0,0.225,1.0,0.1,43.2
2782,325884.2,4695775.4,38.7,1.459,1,,0.365,0.5,0.5,43.2
2783,327834.2,4696075.4,20.0,0.253,0,,0.063,1.0,0.5,43.2
2784,328384.2,4696125.4,6.9,1.853,2,,0.463,0.333,0.5,43.2
2785,328584.2,4693625.4,16.7,0.245,0,,0.061,1.0,0.5,43.1
2786,328484.2,4693725.4,18.4,0.246,0,,0.062,1.0,0.5,43.1
2787,328034.2,4693775.4,10.4,0.247,0,,0.062,1.0,0.5,43.1
2788,328084.2,4694225.4,22.4,0.245,0,,0.061,1.0,0.5,43.1
2789,328534.2,4695075.4,24.7,0.249,0,,0.062,1.0,0.5,43.1
2790,327834.2,4695125.4,30.9,1.448,1,,0.362,0.5,0.5,43.1
2791,326234.2,4695675.4,42.2,2.643,7,68.4,0.661,0.125,0.316,43.1
2792,326084.2,4696125.4,44.3,0.809,0,84.9,0.202,1.0,0.151,43.1
2793,325784.2,4696925.4,42.1,0.248,0,,0.062,1.0,0.5,43.1
2794,324684.2,4697975.4,21.4,0.244,0,,0.061,1.0,0.5,43.1
2795,326734.2,4693625.4,33.1,0.241,0,,0.06,1.0,0.5,43.0
2796,326584.2,4693975.4,16.2,0.239,0,,0.06,1.0,0.5,43.0
2797,327034.2,4694175.4,14.0,0.244,0,,0.061,1.0,0.5,43.0
2798,325784.2,4694775.4,31.5,0.765,0,83.1,0.191,1.0,0.169,43.0
2799,328484.2,4694925.4,28.5,0.242,0,,0.061,1.0,0.5,43.0
2800,326034.2,4695025.4,65.9,0.242,0,,0.061,1.0,0.5,43.0
2801,329134.2,4695425.4,9.6,0.242,0,,0.061,1.0,0.5,43.0
2802,325534.2,4696075.4,42.7,0.238,0,,0.059,1.0,0.5,43.0
2803,325884.2,4696225.4,51.2,0.338,0,56.2,0.084,1.0,0.438,43.0
2804,325034.2,4696325.4,27.0,0.243,0,,0.061,1.0,0.5,43.0
2805,324634.2,4696675.4,46.8,0.241,0,,0.06,1.0,0.5,43.0
2806,324834.2,4698075.4,26.0,0.236,0,,0.059,1.0,0.5,43.0
2807,326584.2,4694025.4,14.5,0.233,0,,0.058,1.0,0.5,42.9
2808,328634.2,4694975.4,32.6,0.229,0,,0.057,1.0,0.5,42.9
2809,326284.2,4695125.4,130.0,0.0,0,35.4,0.0,1.0,0.646,42.9
2810,326084.2,4695725.4,41.0,1.435,1,,0.359,0.5,0.5,42.9
2811,325334.2,4695775.4,24.8,0.235,0,,0.059,1.0,0.5,42.9
2812,325134.2,4696375.4,27.9,1.834,2,,0.459,0.333,0.5,42.9
2813,326934.2,4693625.4,21.0,0.224,0,,0.056,1.0,0.5,42.8
2814,327684.2,4693675.4,9.2,0.223,0,,0.056,1.0,0.5,42.8
2815,327834.2,4693725.4,10.1,0.224,0,,0.056,1.0,0.5,42.8
2816,328434.2,4693775.4,18.9,0.221,0,,0.055,1.0,0.5,42.8
2817,328684.2,4693875.4,18.0,0.223,0,,0.056,1.0,0.5,42.8
2818,326884.2,4694375.4,23.6,0.223,0,,0.056,1.0,0.5,42.8
2819,328434.2,4694575.4,39.0,0.226,0,,0.057,1.0,0.5,42.8
2820,325984.2,4694725.4,25.5,0.752,0,83.2,0.188,1.0,0.168,42.8
2821,327184.2,4695375.4,68.2,1.825,2,,0.456,0.333,0.5,42.8
2822,325684.2,4696925.4,57.6,0.227,0,,0.057,1.0,0.5,42.8
2823,327734.2,4693525.4,9.4,2.216,5,,0.554,0.167,0.5,42.7
2824,328984.2,4693575.4,11.0,0.214,0,,0.054,1.0,0.5,42.7
2825,328534.2,4693975.4,15.2,0.217,0,,0.054,1.0,0.5,42.7
2826,328184.2,4695325.4,9.8,0.214,0,,0.053,1.0,0.5,42.7
2827,328384.2,4695575.4,8.9,0.215,0,,0.054,1.0,0.5,42.7
2828,325284.2,4696725.4,52.8,0.217,0,,0.054,1.0,0.5,42.7
2829,327734.2,4693675.4,9.6,0.21,0,,0.052,1.0,0.5,42.6
2830,327784.2,4693925.4,13.5,0.205,0,,0.051,1.0,0.5,42.6
2831,327434.2,4694575.4,86.3,0.207,0,,0.052,1.0,0.5,42.6
2832,327784.2,4694825.4,28.6,2.007,3,,0.502,0.25,0.5,42.6
2833,325784.2,4694975.4,38.7,0.403,0,62.2,0.101,1.0,0.378,42.6
2834,327984.2,4695275.4,13.1,0.208,0,,0.052,1.0,0.5,42.6
2835,326284.2,4695575.4,47.0,2.183,2,73.3,0.546,0.333,0.267,42.6
2836,325634.2,4695775.4,29.2,0.207,0,,0.052,1.0,0.5,42.6
2837,326634.2,4695925.4,55.6,0.551,0,71.5,0.138,1.0,0.285,42.6
2838,327934.2,4695975.4,24.8,0.205,0,,0.051,1.0,0.5,42.6
2839,325634.2,4696525.4,31.2,1.41,1,,0.353,0.5,0.5,42.6
2840,325484.2,4696775.4,42.9,0.207,0,,0.052,1.0,0.5,42.6
2841,324734.2,4697125.4,47.3,1.407,1,,0.352,0.5,0.5,42.6
2842,327134.2,4693975.4,11.6,0.197,0,,0.049,1.0,0.5,42.5
2843,326234.2,4694925.4,92.3,0.197,0,,0.049,1.0,0.5,42.5
2844,328584.2,4695025.4,28.6,0.202,0,,0.051,1.0,0.5,42.5
2845,327184.2,4695225.4,52.5,0.196,0,,0.049,1.0,0.5,42.5
2846,328034.2,4695225.4,13.0,0.204,0,,0.051,1.0,0.5,42.5
2847,328284.2,4695425.4,7.8,1.797,2,,0.449,0.333,0.5,42.5
2848,327634.2,4695575.4,58.6,0.204,0,,0.051,1.0,0.5,42.5
2849,325284.2,4695875.4,24.6,0.203,0,,0.051,1.0,0.5,42.5
2850,326634.2,4694025.4,14.0,0.194,0,,0.049,1.0,0.5,42.4
2851,326634.2,4695425.4,48.8,0.189,0,,0.047,1.0,0.5,42.4
2852,327784.2,4695575.4,34.7,1.389,1,,0.347,0.5,0.5,42.4
2853,328484.2,4695575.4,7.7,1.39,1,,0.348,0.5,0.5,42.4
2854,328284.2,4695725.4,10.9,2.292,7,,0.573,0.125,0.5,42.4
2855,325884.2,4695875.4,38.5,2.285,3,68.5,0.571,0.25,0.315,42.4
2856,327634.2,4696075.4,41.2,0.189,0,,0.047,1.0,0.5,42.4
2857,324584.2,4696975.4,45.4,0.194,0,,0.048,1.0,0.5,42.4
2858,328834.2,4693875.4,16.6,0.184,0,,0.046,1.0,0.5,42.3
2859,328584.2,4693925.4,15.2,0.184,0,,0.046,1.0,0.5,42.3
2860,327184.2,4694225.4,17.3,0.186,0,,0.046,1.0,0.5,42.3
2861,328134.2,4694725.4,28.7,0.18,0,,0.045,1.0,0.5,42.3
2862,326584.2,4695075.4,94.4,0.184,0,,0.046,1.0,0.5,42.3
2863,326034.2,4695525.4,57.0,0.344,0,60.2,0.086,1.0,0.398,42.3
2864,325434.2,4696075.4,29.6,1.986,3,,0.497,0.25,0.5,42.3
2865,328334.2,4696125.4,10.5,1.984,3,,0.496,0.25,0.5,42.3
2866,325334.2,4696375.4,38.3,0.184,0,,0.046,1.0,0.5,42.3
2867,325234.2,4696625.4,52.2,0.185,0,,0.046,1.0,0.5,42.3
2868,324834.2,4697275.4,51.5,0.181,0,,0.045,1.0,0.5,42.3
2869,328984.2,4693525.4,11.1,0.179,0,,0.045,1.0,0.5,42.2
2870,326934.2,4693725.4,19.8,0.177,0,,0.044,1.0,0.5,42.2
2871,327184.2,4693775.4,10.1,0.172,0,,0.043,1.0,0.5,42.2
2872,327584.2,4693775.4,9.8,0.175,0,,0.044,1.0,0.5,42.2
2873,327234.2,4693825.4,9.7,0.172,0,,0.043,1.0,0.5,42.2
2874,327384.2,4693825.4,16.3,0.177,0,,0.044,1.0,0.5,42.2
2875,327034.2,4693975.4,10.7,0.173,0,,0.043,1.0,0.5,42.2
2876,327434.2,4693975.4,12.9,0.177,0,,0.044,1.0,0.5,42.2
2877,327634.2,4694225.4,80.5,0.176,0,,0.044,1.0,0.5,42.2
2878,327834.2,4694375.4,53.6,0.174,0,,0.043,1.0,0.5,42.2
2879,328584.2,4694625.4,41.4,0.177,0,,0.044,1.0,0.5,42.2
2880,326084.2,4695075.4,80.2,0.179,0,,0.045,1.0,0.5,42.2
2881,329034.2,4695175.4,14.3,0.178,0,,0.045,1.0,0.5,42.2
2882,328734.2,4695375.4,10.8,0.179,0,,0.045,1.0,0.5,42.2
2883,328134.2,4695475.4,8.9,0.179,0,,0.045,1.0,0.5,42.2
2884,326834.2,4695525.4,55.0,0.478,0,68.7,0.12,1.0,0.313,42.2
2885,327334.2,4695575.4,88.2,1.773,2,,0.443,0.333,0.5,42.2
2886,328584.2,4695775.4,9.9,0.172,0,,0.043,1.0,0.5,42.2
2887,328934.2,4695775.4,9.4,0.174,0,,0.043,1.0,0.5,42.2
2888,324984.2,4695975.4,30.0,0.176,0,,0.044,1.0,0.5,42.2
2889,328484.2,4696075.4,8.9,0.178,0,,0.045,1.0,0.5,42.2
2890,326234.2,4696125.4,46.7,0.0,0,39.2,0.0,1.0,0.608,42.2
2891,325334.2,4696425.4,38.6,0.173,0,,0.043,1.0,0.5,42.2
2892,326984.2,4694275.4,18.3,0.171,0,,0.043,1.0,0.5,42.1
2893,326934.2,4694675.4,63.7,0.167,0,,0.042,1.0,0.5,42.1
2894,328584.2,4695175.4,23.1,0.165,0,,0.041,1.0,0.5,42.1
2895,327284.2,4695375.4,65.9,0.169,0,,0.042,1.0,0.5,42.1
2896,325484.2,4695775.4,27.8,0.168,0,,0.042,1.0,0.5,42.1
2897,325084.2,4696775.4,64.8,0.165,0,,0.041,1.0,0.5,42.1
2898,327884.2,4693725.4,9.9,0.157,0,,0.039,1.0,0.5,42.0
2899,326734.2,4694175.4,16.3,0.157,0,,0.039,1.0,0.5,42.0
2900,326984.2,4694175.4,14.8,0.158,0,,0.04,1.0,0.5,42.0
2901,326884.2,4694325.4,20.2,0.164,0,,0.041,1.0,0.5,42.0
2902,327384.2,4694375.4,57.3,0.156,0,,0.039,1.0,0.5,42.0
2903,328384.2,4694625.4,38.6,0.16,0,,0.04,1.0,0.5,42.0
2904,326534.2,4694775.4,94.1,0.0,0,39.8,0.0,1.0,0.602,42.0
2905,327934.2,4694825.4,28.2,0.158,0,,0.04,1.0,0.5,42.0
2906,326084.2,4694975.4,70.9,0.198,0,52.5,0.049,1.0,0.475,42.0
2907,325784.2,4695575.4,43.6,0.164,0,,0.041,1.0,0.5,42.0
2908,327084.2,4693975.4,10.3,0.149,0,,0.037,1.0,0.5,41.9
2909,327434.2,4694375.4,66.9,0.15,0,,0.037,1.0,0.5,41.9
2910,326384.2,4694475.4,20.1,0.834,0,92.7,0.209,1.0,0.073,41.9
2911,326184.2,4694975.4,91.9,0.023,0,42.1,0.006,1.0,0.579,41.9
2912,325834.2,4695125.4,48.0,0.151,0,,0.038,1.0,0.5,41.9
2913,327084.2,4695225.4,63.9,0.148,0,,0.037,1.0,0.5,41.9
2914,326434.2,4695275.4,76.0,0.369,0,63.4,0.092,1.0,0.366,41.9
2915,325684.2,4695475.4,37.3,0.842,0,93.0,0.21,1.0,0.07,41.9
2916,328934.2,4695625.4,11.7,0.151,0,,0.038,1.0,0.5,41.9
2917,325584.2,4695775.4,28.8,0.155,0,,0.039,1.0,0.5,41.9
2918,325034.2,4696825.4,73.3,0.154,0,,0.038,1.0,0.5,41.9
2919,327434.2,4693625.4,10.2,0.148,0,,0.037,1.0,0.5,41.8
2920,327184.2,4693675.4,10.6,0.144,0,,0.036,1.0,0.5,41.8
2921,327684.2,4693775.4,9.7,0.147,0,,0.037,1.0,0.5,41.8
2922,328084.2,4694925.4,24.2,0.145,0,,0.036,1.0,0.5,41.8
2923,327834.2,4695275.4,21.1,1.345,1,,0.336,0.5,0.5,41.8
2924,326584.2,4695475.4,45.1,0.623,0,79.7,0.156,1.0,0.203,41.8
2925,328184.2,4695525.4,9.0,0.142,0,,0.036,1.0,0.5,41.8
2926,326784.2,4695825.4,63.4,2.468,2,95.2,0.617,0.333,0.048,41.8
2927,327484.2,4695925.4,58.5,0.143,0,,0.036,1.0,0.5,41.8
2928,324434.2,4697025.4,29.9,0.146,0,,0.037,1.0,0.5,41.8
2929,329034.2,4693575.4,11.2,0.137,0,,0.034,1.0,0.5,41.7
2930,328284.2,4693825.4,19.7,0.136,0,,0.034,1.0,0.5,41.7
2931,326234.2,4695175.4,125.5,0.0,0,41.6,0.0,1.0,0.584,41.7
2932,327084.2,4695575.4,100.9,0.136,0,,0.034,1.0,0.5,41.7
2933,327384.2,4695625.4,93.8,0.135,0,,0.034,1.0,0.5,41.7
2934,326134.2,4695875.4,38.8,2.26,2,82.6,0.565,0.333,0.174,41.7
2935,325284.2,4695975.4,26.1,0.134,0,,0.033,1.0,0.5,41.7
2936,326134.2,4695975.4,40.8,1.989,3,53.2,0.497,0.25,0.468,41.7
2937,327234.2,4694025.4,15.0,0.13,0,,0.033,1.0,0.5,41.6
2938,327284.2,4694025.4,12.8,0.126,0,,0.031,1.0,0.5,41.6
2939,326984.2,4694225.4,15.9,0.13,0,,0.033,1.0,0.5,41.6
2940,325534.2,4695775.4,28.2,0.131,0,,0.033,1.0,0.5,41.6
2941,328734.2,4693825.4,14.1,0.119,0,,0.03,1.0,0.5,41.5
2942,327134.2,4694225.4,16.2,0.116,0,,0.029,1.0,0.5,41.5
2943,327784.2,4694325.4,71.2,0.119,0,,0.03,1.0,0.5,41.5
2944,326584.2,4695575.4,47.0,0.294,0,60.6,0.073,1.0,0.394,41.5
2945,324634.2,4697125.4,41.6,0.117,0,,0.029,1.0,0.5,41.5
2946,324984.2,4697175.4,76.0,0.121,0,,0.03,1.0,0.5,41.5
2947,326784.2,4694025.4,12.8,0.112,0,,0.028,1.0,0.5,41.4
2948,328034.2,4694275.4,25.8,0.112,0,,0.028,1.0,0.5,41.4
2949,327034.2,4694525.4,40.0,0.06,0,46.5,0.015,1.0,0.535,41.4
2950,328634.2,4694525.4,45.0,0.109,0,,0.027,1.0,0.5,41.4
2951,328334.2,4695025.4,22.3,0.115,0,,0.029,1.0,0.5,41.4
2952,327284.2,4695425.4,75.0,0.109,0,,0.027,1.0,0.5,41.4
2953,328434.2,4695675.4,9.4,0.108,0,,0.027,1.0,0.5,41.4
2954,328584.2,4695725.4,10.0,0.112,0,,0.028,1.0,0.5,41.4
2955,327584.2,4695825.4,57.8,0.113,0,,0.028,1.0,0.5,41.4
2956,325184.2,4696275.4,29.1,0.109,0,,0.027,1.0,0.5,41.4
2957,325134.2,4696425.4,29.8,2.032,4,,0.508,0.2,0.5,41.4
2958,325334.2,4696625.4,49.5,0.114,0,,0.028,1.0,0.5,41.4
2959,325434.2,4696975.4,80.5,0.114,0,,0.028,1.0,0.5,41.4
2960,327084.2,4693675.4,12.7,0.107,0,,0.027,1.0,0.5,41.3
2961,326984.2,4693975.4,11.4,0.106,0,,0.027,1.0,0.5,41.3
2962,326684.2,4694125.4,14.2,0.1,0,,0.025,1.0,0.5,41.3
2963,327984.2,4694225.4,29.1,1.308,1,,0.327,0.5,0.5,41.3
2964,327084.2,4694825.4,82.3,0.653,0,84.6,0.163,1.0,0.154,41.3
2965,328884.2,4694825.4,41.3,0.103,0,,0.026,1.0,0.5,41.3
2966,325884.2,4694975.4,43.4,0.358,0,65.8,0.089,1.0,0.342,41.3
2967,325834.2,4695025.4,43.6,0.16,0,53.3,0.04,1.0,0.467,41.3
2968,328284.2,4695225.4,12.3,1.303,1,,0.326,0.5,0.5,41.3
2969,328284.2,4695275.4,12.5,0.102,0,,0.026,1.0,0.5,41.3
2970,325834.2,4695425.4,53.0,0.153,0,53.3,0.038,1.0,0.467,41.3
2971,324934.2,4696475.4,39.3,1.703,2,,0.426,0.333,0.5,41.3
2972,327234.2,4693725.4,10.7,0.099,0,,0.025,1.0,0.5,41.2
2973,328034.2,4693825.4,11.1,0.098,0,,0.025,1.0,0.5,41.2
2974,327484.2,4693875.4,13.4,0.092,0,,0.023,1.0,0.5,41.2
2975,326734.2,4694275.4,16.4,0.098,0,,0.025,1.0,0.5,41.2
2976,326984.2,4694375.4,24.5,0.093,0,,0.023,1.0,0.5,41.2
2977,328334.2,4694475.4,33.2,0.093,0,,0.023,1.0,0.5,41.2
2978,327484.2,4694525.4,88.4,0.098,0,,0.025,1.0,0.5,41.2
2979,325934.2,4694775.4,27.8,0.621,0,83.0,0.155,1.0,0.17,41.2
2980,329034.2,4695125.4,13.7,0.094,0,,0.024,1.0,0.5,41.2
2981,327234.2,4695225.4,46.6,2.018,4,,0.504,0.2,0.5,41.2
2982,326284.2,4695275.4,98.1,0.096,0,,0.024,1.0,0.5,41.2
2983,328384.2,4695275.4,11.9,1.294,1,,0.324,0.5,0.5,41.2
2984,327134.2,4695475.4,90.3,0.097,0,,0.024,1.0,0.5,41.2
2985,328484.2,4695825.4,9.4,1.296,1,,0.324,0.5,0.5,41.2
2986,324734.2,4697325.4,35.0,0.094,0,,0.024,1.0,0.5,41.2
2987,325034.2,4697325.4,78.6,0.097,0,,0.024,1.0,0.5,41.2
2988,328534.2,4693625.4,18.7,0.09,0,,0.023,1.0,0.5,41.1
2989,327134.2,4693675.4,11.4,0.09,0,,0.023,1.0,0.5,41.1
2990,328334.2,4693775.4,20.4,0.088,0,,0.022,1.0,0.5,41.1
2991,327834.2,4694225.4,63.6,0.086,0,,0.022,1.0,0.5,41.1
2992,328534.2,4694725.4,36.5,0.088,0,,0.022,1.0,0.5,41.1
2993,326184.2,4694925.4,84.5,0.0,0,44.6,0.0,1.0,0.554,41.1
2994,327734.2,4694925.4,39.9,0.085,0,,0.021,1.0,0.5,41.1
2995,326234.2,4695325.4,95.2,0.09,0,,0.022,1.0,0.5,41.1
2996,328334.2,4695375.4,11.4,0.091,0,,0.023,1.0,0.5,41.1
2997,326184.2,4695625.4,45.0,2.385,4,73.4,0.596,0.2,0.266,41.1
2998,328584.2,4695625.4,9.9,0.085,0,,0.021,1.0,0.5,41.1
2999,326984.2,4695775.4,99.1,0.0,0,44.7,0.0,1.0,0.553,41.1
3000,324834.2,4696475.4,39.5,0.089,0,,0.022,1.0,0.5,41.1
3001,328534.2,4693675.4,17.8,0.077,0,,0.019,1.0,0.5,41.0
3002,326884.2,4693975.4,12.5,0.078,0,,0.019,1.0,0.5,41.0
3003,328434.2,4695125.4,22.1,0.081,0,,0.02,1.0,0.5,41.0
3004,325934.2,4695325.4,62.8,0.002,0,44.9,0.0,1.0,0.551,41.0
3005,328034.2,4695725.4,12.8,1.281,1,,0.32,0.5,0.5,41.0
3006,326784.2,4695775.4,61.1,2.415,2,96.1,0.604,0.333,0.039,41.0
3007,327484.2,4695775.4,79.1,0.077,0,,0.019,1.0,0.5,41.0
3008,328584.2,4695825.4,9.9,0.078,0,,0.02,1.0,0.5,41.0
3009,324884.2,4696625.4,60.9,0.076,0,,0.019,1.0,0.5,41.0
3010,324634.2,4696725.4,51.0,0.076,0,,0.019,1.0,0.5,41.0
3011,325484.2,4696875.4,58.0,0.083,0,,0.021,1.0,0.5,41.0
3012,324984.2,4697225.4,76.3,0.08,0,,0.02,1.0,0.5,41.0
3013,324984.2,4697325.4,71.7,0.083,0,,0.021,1.0,0.5,41.0
3014,326884.2,4693775.4,22.8,0.07,0,,0.018,1.0,0.5,40.9
3015,327384.2,4693775.4,16.6,0.073,0,,0.018,1.0,0.5,40.9
3016,328084.2,4693775.4,11.2,0.074,0,,0.018,1.0,0.5,40.9
3017,326884.2,4694025.4,12.1,0.07,0,,0.017,1.0,0.5,40.9
3018,326934.2,4694025.4,12.2,0.076,0,,0.019,1.0,0.5,40.9
3019,328234.2,4694025.4,21.8,0.07,0,,0.017,1.0,0.5,40.9
3020,328084.2,4694575.4,28.7,0.069,0,,0.017,1.0,0.5,40.9
3021,328634.2,4694725.4,40.4,0.068,0,,0.017,1.0,0.5,40.9
3022,326184.2,4695025.4,96.2,0.299,0,64.0,0.075,1.0,0.36,40.9
3023,327334.2,4695275.4,51.9,0.071,0,,0.018,1.0,0.5,40.9
3024,328334.2,4695675.4,8.6,1.869,3,,0.467,0.25,0.5,40.9
3025,328234.2,4695875.4,35.5,0.069,0,,0.017,1.0,0.5,40.9
3026,327484.2,4696125.4,53.1,0.074,0,,0.018,1.0,0.5,40.9
3027,325234.2,4696725.4,55.9,0.07,0,,0.018,1.0,0.5,40.9
3028,329034.2,4693625.4,11.2,0.064,0,,0.016,1.0,0.5,40.8
3029,328034.2,4693875.4,10.5,1.66,2,,0.415,0.333,0.5,40.8
3030,328484.2,4693875.4,19.6,0.063,0,,0.016,1.0,0.5,40.8
3031,328284.2,4694275.4,15.8,0.065,0,,0.016,1.0,0.5,40.8
3032,327884.2,4694375.4,39.6,1.86,3,,0.465,0.25,0.5,40.8
3033,327284.2,4694625.4,69.5,0.061,0,,0.015,1.0,0.5,40.8
3034,328534.2,4694625.4,40.5,0.065,0,,0.016,1.0,0.5,40.8
3035,326284.2,4694825.4,82.1,0.0,0,46.0,0.0,1.0,0.54,40.8
3036,327984.2,4694925.4,28.2,0.064,0,,0.016,1.0,0.5,40.8
3037,325984.2,4695075.4,61.0,0.703,0,90.0,0.176,1.0,0.1,40.8
3038,327884.2,4695075.4,34.5,0.064,0,,0.016,1.0,0.5,40.8
3039,325834.2,4695225.4,52.6,0.368,0,68.8,0.092,1.0,0.312,40.8
3040,328034.2,4695275.4,13.1,0.065,0,,0.016,1.0,0.5,40.8
3041,328284.2,4695325.4,12.4,0.067,0,,0.017,1.0,0.5,40.8
3042,328234.2,4695525.4,9.0,0.066,0,,0.016,1.0,0.5,40.8
3043,325734.2,4695575.4,39.7,0.168,0,56.4,0.042,1.0,0.436,40.8
3044,328484.2,4695775.4,9.0,1.264,1,,0.316,0.5,0.5,40.8
3045,328334.2,4695925.4,35.6,0.067,0,,0.017,1.0,0.5,40.8
3046,325384.2,4696325.4,48.1,0.065,0,,0.016,1.0,0.5,40.8
3047,324884.2,4696525.4,45.3,1.666,2,,0.417,0.333,0.5,40.8
3048,328584.2,4693525.4,17.5,0.056,0,,0.014,1.0,0.5,40.7
3049,327034.2,4693675.4,14.9,0.053,0,,0.013,1.0,0.5,40.7
3050,328884.2,4693675.4,12.0,0.059,0,,0.015,1.0,0.5,40.7
3051,327084.2,4693875.4,8.5,1.257,1,,0.314,0.5,0.5,40.7
3052,328784.2,4693875.4,16.4,0.055,0,,0.014,1.0,0.5,40.7
3053,327184.2,4693975.4,12.4,0.054,0,,0.013,1.0,0.5,40.7
3054,327734.2,4694525.4,65.0,0.053,0,,0.013,1.0,0.5,40.7
3055,328134.2,4694575.4,31.3,0.055,0,,0.014,1.0,0.5,40.7
3056,328234.2,4694725.4,30.1,0.059,0,,0.015,1.0,0.5,40.7
3057,325884.2,4694825.4,31.4,0.549,0,80.7,0.137,1.0,0.193,40.7
3058,325934.2,4694975.4,46.6,0.72,0,91.7,0.18,1.0,0.083,40.7
3059,326684.2,4695075.4,88.9,0.0,0,46.7,0.0,1.0,0.533,40.7
3060,328234.2,4695125.4,15.9,0.052,0,,0.013,1.0,0.5,40.7
3061,327134.2,4695275.4,62.4,0.054,0,,0.013,1.0,0.5,40.7
3062,327534.2,4695975.4,54.0,0.055,0,,0.014,1.0,0.5,40.7
3063,324934.2,4697375.4,63.8,0.055,0,,0.014,1.0,0.5,40.7
3064,329034.2,4693525.4,11.7,0.044,0,,0.011,1.0,0.5,40.6
3065,328084.2,4693575.4,11.4,0.046,0,,0.012,1.0,0.5,40.6
3066,326834.2,4693625.4,29.1,0.046,0,,0.012,1.0,0.5,40.6
3067,327134.2,4693625.4,11.9,0.046,0,,0.012,1.0,0.5,40.6
3068,327784.2,4693625.4,10.5,0.051,0,,0.013,1.0,0.5,40.6
3069,326984.2,4693675.4,17.7,0.049,0,,0.012,1.0,0.5,40.6
3070,328834.2,4693725.4,12.4,0.051,0,,0.013,1.0,0.5,40.6
3071,328434.2,4694075.4,16.6,0.048,0,,0.012,1.0,0.5,40.6
3072,328484.2,4694075.4,15.7,0.045,0,,0.011,1.0,0.5,40.6
3073,328334.2,4694125.4,17.9,0.049,0,,0.012,1.0,0.5,40.6
3074,328234.2,4694275.4,16.9,0.052,0,,0.013,1.0,0.5,40.6
3075,327784.2,4694425.4,58.6,0.046,0,,0.011,1.0,0.5,40.6
3076,327534.2,4694475.4,95.2,0.05,0,,0.013,1.0,0.5,40.6
3077,328784.2,4694575.4,41.8,0.049,0,,0.012,1.0,0.5,40.6
3078,328684.2,4694875.4,51.4,0.046,0,,0.012,1.0,0.5,40.6
3079,327934.2,4694975.4,31.3,0.048,0,,0.012,1.0,0.5,40.6
3080,325884.2,4695175.4,58.3,0.0,0,47.0,0.0,1.0,0.53,40.6
3081,327284.2,4695675.4,112.9,0.046,0,,0.011,1.0,0.5,40.6
3082,326534.2,4696025.4,48.9,0.045,0,,0.011,1.0,0.5,40.6
3083,325384.2,4696675.4,50.2,0.051,0,,0.013,1.0,0.5,40.6
3084,324534.2,4697175.4,28.7,0.051,0,,0.013,1.0,0.5,40.6
3085,327984.2,4693475.4,10.5,1.843,3,,0.461,0.25,0.5,40.5
3086,326884.2,4693625.4,25.7,0.041,0,,0.01,1.0,0.5,40.5
3087,327134.2,4693725.4,11.3,0.04,0,,0.01,1.0,0.5,40.5
3088,327734.2,4693725.4,9.9,0.042,0,,0.011,1.0,0.5,40.5
3089,328434.2,4694175.4,16.3,0.041,0,,0.01,1.0,0.5,40.5
3090,326734.2,4694325.4,17.4,0.037,0,,0.009,1.0,0.5,40.5
3091,326934.2,4694325.4,21.2,0.04,0,,0.01,1.0,0.5,40.5
3092,326734.2,4694575.4,51.6,0.408,0,73.0,0.102,1.0,0.27,40.5
